cycle,branch,type,matchup,forecastdate,state,startdate,enddate,pollster,grade,samplesize,population,poll_wt,rawpoll_clinton,rawpoll_trump,rawpoll_johnson,adjpoll_clinton,adjpoll_trump,adjpoll_johnson,poll_id,question_id,createddate
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,New Hampshire,10/23/2016,10/25/2016,Emerson College,B,600,lv,1.595654,46,43,6,45.32554,42.72147,5.280114,47652,74625,10/28/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Arizona,10/29/2016,10/30/2016,Data Orbital,,550,lv,1.58532,41,45,3,41.64209,45.25915,3.15742,47994,75053,11/1/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Pennsylvania,10/25/2016,10/26/2016,Emerson College,B,550,lv,1.565786,48,43,6,47.47349,41.95567,5.535694,47654,74627,10/28/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Utah,10/23/2016,10/24/2016,Rasmussen Reports/Pulse Opinion Research,C+,750,lv,1.565439,28,32,4,28.19793,33.3695,3.388899,47525,74319,10/26/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Idaho,10/23/2016,10/24/2016,Rasmussen Reports/Pulse Opinion Research,C+,750,lv,1.565439,29,48,6,29.23481,49.49641,5.487112,47609,74508,10/27/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,10/12/2016,10/16/2016,CBS News/New York Times,A-,778,lv,1.555735,47,38,8,46.996,40.40553,5.078035,46954,73443,10/17/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Massachusetts,10/24/2016,10/26/2016,Suffolk University,B+,500,lv,1.552519,57,25,4,56.55489,26.40688,4.828505,47614,74513,10/27/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,North Carolina,10/14/2016,10/16/2016,SurveyUSA,A,651,lv,1.543743,46,44,6,44.57658,44.89416,5.056914,47057,73630,10/18/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Utah,10/12/2016,10/14/2016,YouGov,B,951,lv,1.525056,20,37,7,19.80207,38.41128,6.448933,46866,73319,10/16/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Massachusetts,10/25/2016,10/31/2016,SurveyMonkey,C-,796,lv,1.523897,58,29,7,56.70058,28.23054,4.46675,47904,74960,11/1/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Florida,10/26/2016,10/27/2016,Emerson College,B,500,lv,1.518462,46,45,4,45.50905,43.73757,3.675094,47756,74739,10/29/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,New Hampshire,10/22/2016,10/25/2016,Monmouth University,A+,401,lv,1.517161,46,42,7,44.51413,42.93306,6.924345,47528,74322,10/26/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,New York,10/13/2016,10/17/2016,Siena College,A,611,lv,1.514922,54,30,5,53.93544,33.55711,2.416225,47059,73634,10/19/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,North Carolina,10/10/2016,10/15/2016,CNN/Opinion Research Corp.,A-,788,lv,1.513483,48,47,4,47.15092,46.90791,1.826469,46883,73344,10/17/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Maine,10/24/2016,10/26/2016,Maine People's Resource Center,C,812,lv,1.508713,42,37,9,42.72583,38.54995,7.795682,47997,75062,11/1/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Louisiana,10/17/2016,10/19/2016,"Mason-Dixon Polling & Research, Inc.",B+,625,lv,1.506439,34,54,2,32.47404,55.76905,0.9115855,47155,73788,10/21/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Minnesota,10/25/2016,10/31/2016,SurveyMonkey,C-,773,lv,1.504949,46,37,9,44.71736,36.17055,6.46675,47906,74962,11/1/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Ohio,10/10/2016,10/15/2016,CNN/Opinion Research Corp.,A-,774,lv,1.49315,44,48,4,43.15221,48.09313,1.826469,46885,73352,10/17/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Nevada,10/12/2016,10/14/2016,YouGov,B,996,lv,1.491825,46,40,4,45.94579,41.76702,3.817233,46867,73320,10/16/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Washington,10/25/2016,10/31/2016,SurveyMonkey,C-,745,lv,1.480997,53,34,7,51.71312,33.1857,4.46675,47930,74986,11/1/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Ohio,10/10/2016,10/12/2016,Marist College,A,724,lv,1.480654,41,42,9,39.55144,44.7854,5.95136,46789,73167,10/13/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Oregon,10/25/2016,10/31/2016,SurveyMonkey,C-,743,lv,1.479248,51,36,7,49.7145,35.18075,4.46675,47920,74976,11/1/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Nevada,10/10/2016,10/11/2016,Public Policy Polling,B+,986,lv,1.477007,47,43,,44.39855,42.71152,,46771,73138,10/12/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Maryland,10/25/2016,10/31/2016,SurveyMonkey,C-,740,lv,1.476614,63,27,6,61.7263,26.13856,3.46675,47903,74959,11/1/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,10/17/2016,10/20/2016,American Research Group,C+,1006,lv,1.46667,49,42,,46.17953,40.65233,,47164,73807,10/21/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,New Hampshire,10/26/2016,10/30/2016,Rasmussen Reports/Pulse Opinion Research,C+,525,lv,1.46656,46,40,6,46.41257,40.5204,6.015173,47863,74899,10/31/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Michigan,10/25/2016,10/26/2016,Emerson College,B,500,lv,1.464087,50,43,3,49.46292,42.00147,2.535694,47653,74626,10/28/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,New Jersey,10/25/2016,10/31/2016,SurveyMonkey,C-,724,lv,1.462361,55,35,4,53.71919,34.16399,1.466749,47913,74969,11/1/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Wisconsin,10/6/2016,10/9/2016,Marquette University,A,878,lv,1.457612,44,37,9,44.16842,39.74128,5.795405,46767,73136,10/12/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Alaska,10/25/2016,10/27/2016,Google Consumer Surveys,B,446,lv,1.445407,38,39,11,42.83489,45.38098,10.22262,47764,74752,10/30/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Utah,10/17/2016,10/19/2016,Emerson College,B,700,lv,1.4325,24,27,5,23.36361,27.11539,3.293923,47082,73678,10/19/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Florida,10/26/2016,10/30/2016,Rasmussen Reports/Pulse Opinion Research,C+,525,lv,1.429016,43,48,3,43.43343,48.44582,3.015173,47861,74897,10/31/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,North Carolina,10/26/2016,10/30/2016,Rasmussen Reports/Pulse Opinion Research,C+,525,lv,1.429016,44,46,5,44.44033,46.42118,5.015173,47864,74900,10/31/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Nevada,10/26/2016,10/30/2016,Rasmussen Reports/Pulse Opinion Research,C+,525,lv,1.429016,43,41,9,43.43224,41.45008,9.015173,47862,74898,10/31/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Pennsylvania,10/26/2016,10/30/2016,Rasmussen Reports/Pulse Opinion Research,C+,525,lv,1.429016,44,42,5,44.43689,42.43347,5.015173,47866,74902,10/31/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Ohio,10/26/2016,10/30/2016,Rasmussen Reports/Pulse Opinion Research,C+,525,lv,1.429016,48,41,4,48.43265,41.44862,4.015173,47865,74901,10/31/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Michigan,10/30/2016,10/30/2016,Mitchell Research & Communications,D,953,lv,1.417711,47,41,6,45.62742,40.14295,6.293468,47870,74916,10/31/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Arizona,10/21/2016,10/24/2016,Monmouth University,A+,401,lv,1.416478,45,46,4,43.55069,46.90595,3.782474,47340,74077,10/25/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Georgia,10/20/2016,10/20/2016,Landmark Communications,B,600,lv,1.414322,43,47,5,41.76212,48.53924,4.528198,47169,73815,10/21/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Oregon,10/10/2016,10/12/2016,SurveyUSA,A,654,lv,1.411825,48,38,6,46.82027,39.37527,4.769864,46794,73186,10/13/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Pennsylvania,10/20/2016,10/26/2016,Muhlenberg College,A,420,lv,1.408742,45,39,8,45.90595,41.96887,5.68949,47708,74688,10/28/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Wisconsin,10/13/2016,10/16/2016,St. Norbert College,A-,664,lv,1.40787,47,39,1,46.69125,41.87598,0.6320456,47014,73509,10/18/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Texas,10/7/2016,10/15/2016,University of Houston,B,1000,lv,1.401163,38,41,4,37.71614,44.2543,2.497429,47033,73551,10/18/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,New Hampshire,10/25/2016,10/31/2016,SurveyMonkey,C-,659,lv,1.400683,48,35,10,46.70239,34.22404,7.46675,47912,74968,11/1/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Indiana,10/25/2016,10/31/2016,SurveyMonkey,C-,674,lv,1.397524,37,51,10,35.72667,50.13723,7.46675,47897,74953,11/1/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Mississippi,10/25/2016,10/31/2016,SurveyMonkey,C-,648,lv,1.389601,41,48,6,39.73907,47.09292,3.46675,47907,74963,11/1/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Texas,10/10/2016,10/12/2016,SurveyUSA,A,638,lv,1.381896,43,47,3,41.80464,48.10834,1.769864,46796,73189,10/14/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Nevada,10/10/2016,10/15/2016,CNN/Opinion Research Corp.,A-,698,lv,1.379564,46,44,7,45.15228,44.10296,4.826469,46884,73350,10/17/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Missouri,10/25/2016,10/31/2016,SurveyMonkey,C-,671,lv,1.376388,39,46,10,37.72542,45.14172,7.46675,47908,74964,11/1/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Idaho,10/25/2016,10/27/2016,Google Consumer Surveys,B,417,lv,1.372114,29,41,9,33.84242,47.34836,8.222618,47763,74751,10/30/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Colorado,10/10/2016,10/16/2016,Quinnipiac University,A-,685,lv,1.371196,45,37,10,45.4276,38.65441,7.918934,46941,73423,10/17/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,North Carolina,10/20/2016,10/23/2016,Monmouth University,A+,402,lv,1.369029,47,46,4,45.58205,46.91699,3.640071,47254,73952,10/24/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,10/12/2016,10/17/2016,Public Religion Research Institute,,692,lv,1.365838,51,36,,48.35558,37.88814,,47064,73644,10/19/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Kansas,10/11/2016,10/15/2016,SurveyUSA,A,581,lv,1.365702,36,47,7,34.67553,48.25099,5.914717,47063,73643,10/19/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,North Carolina,10/17/2016,10/18/2016,The Times-Picayune/Lucid,,924,lv,1.357425,42,41,8,42.03075,44.76365,5.722593,47252,73946,10/24/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Wisconsin,10/27/2016,10/28/2016,Emerson College,B,400,lv,1.336194,48,42,9,47.56077,40.49327,8.808175,47758,74741,10/29/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Maine CD-1,10/28/2016,10/30/2016,Emerson College,B,375,lv,1.33559,48.8,42.5,4.2,48.42974,40.72964,4.153504,47935,74991,11/1/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Maine CD-2,10/28/2016,10/30/2016,Emerson College,B,375,lv,1.33559,43.6,42.2,6.3,43.2323,40.42152,6.253504,47936,74992,11/1/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Florida,10/17/2016,10/18/2016,The Times-Picayune/Lucid,,892,lv,1.334453,45,39,6,45.01757,42.90788,3.722593,47250,73944,10/24/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Pennsylvania,10/10/2016,10/16/2016,Quinnipiac University,A-,660,lv,1.331618,47,41,6,47.42579,42.39354,3.918934,46944,73426,10/17/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Florida,10/10/2016,10/16/2016,Quinnipiac University,A-,660,lv,1.331618,48,44,4,48.42636,45.4769,1.918934,46942,73424,10/17/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Nevada,10/10/2016,10/11/2016,Clarity Campaign Labs,B,1010,lv,1.329786,43,43,,42.00261,44.26822,,46779,73151,10/13/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Nebraska CD-3,9/25/2016,9/26/2016,Emerson College,B,700,lv,1.324071,20,65,,18.30412,62.62538,,46232,72291,9/28/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Nebraska CD-1,9/25/2016,9/26/2016,Emerson College,B,700,lv,1.324071,29,53,,27.39836,50.6605,,46230,72289,9/28/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Georgia,10/17/2016,10/18/2016,The Times-Picayune/Lucid,,807,lv,1.323039,44,40,8,44.03906,43.67281,5.722593,47251,73945,10/24/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,10/8/2016,10/13/2016,George Washington University (Battleground),B,1000,lv,1.318898,47,39,8,47.33188,41.35157,5.096575,46875,73332,10/17/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Vermont,10/19/2016,10/22/2016,Braun Research,C+,603,lv,1.315483,50,22,7,49.32188,24.49771,5.744009,47338,74372,10/26/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,10/18/2016,10/23/2016,Centre College,,569,lv,1.314368,44.9,40,6,44.94901,41.99332,4.740836,47255,73954,10/24/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Maine CD-2,10/10/2016,10/11/2016,Clarity Campaign Labs,B,932,lv,1.305297,39,39,,37.73638,40.26033,,47088,73701,10/19/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,North Carolina,10/14/2016,10/17/2016,"National Research, Inc.",B+,600,lv,1.300282,44,42,5,44.29618,44.81083,3.797497,47085,73695,10/19/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Colorado,10/12/2016,10/13/2016,Gravis Marketing,B-,1226,rv,1.294323,44,39,6,44.01182,40.86651,4.791084,46862,73308,10/15/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Connecticut,10/25/2016,10/31/2016,SurveyMonkey,C-,554,lv,1.286165,51,39,5,49.71365,38.1838,2.46675,47889,74945,11/1/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Tennessee,10/25/2016,10/31/2016,SurveyMonkey,C-,550,lv,1.281383,38,51,6,36.72532,50.1421,3.46675,47925,74981,11/1/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Ohio,10/10/2016,10/16/2016,Quinnipiac University,A-,624,lv,1.273512,45,45,6,45.4265,46.4958,3.918934,46943,73425,10/17/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Oklahoma,10/18/2016,10/20/2016,SoonerPoll.com,B,530,lv,1.272539,29.6,59.6,4.5,28.32916,60.14592,3.931868,47238,73922,10/23/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Virginia,10/17/2016,10/18/2016,The Times-Picayune/Lucid,,802,lv,1.265078,43,38,9,43.0226,41.85281,6.722593,47249,73943,10/24/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Indiana,10/22/2016,10/24/2016,Gravis Marketing,B-,596,rv,1.246863,38,49,5,37.70243,49.63599,4.7965,47342,74082,10/25/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Missouri,10/17/2016,10/19/2016,Emerson College,B,600,lv,1.241456,39,47,5,38.47355,47.26392,3.539457,47081,73677,10/19/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,North Carolina,9/29/2016,10/2/2016,Selzer & Company,A+,805,lv,1.208113,44,43,6,44.96199,44.88707,3.244338,46385,72518,10/3/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Iowa,10/3/2016,10/6/2016,Selzer & Company,A+,642,lv,1.207774,39,43,6,39.68787,45.29969,3.510585,46562,72830,10/8/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,New Hampshire,10/26/2016,10/28/2016,Praecones Analytica,,408,lv,1.205611,42.9,44.6,4.4,43.79832,42.98452,4.657977,47793,74814,10/31/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Alabama,10/25/2016,10/31/2016,SurveyMonkey,C-,485,lv,1.19866,35,55,5,33.73641,54.10242,2.46675,47883,74939,11/1/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Arkansas,10/25/2016,10/31/2016,SurveyMonkey,C-,484,lv,1.197309,39,52,5,37.72522,51.14244,2.46675,47886,74942,11/1/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Louisiana,10/19/2016,10/21/2016,Southern Media & Opinion Research,B-,500,lv,1.18955,35,50,4.8,34.87275,51.70419,3.424725,47531,74329,10/26/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Pennsylvania,10/7/2016,10/10/2016,The Times-Picayune/Lucid,,1457,lv,1.185809,47,38,7,47.52544,42.18987,4.049983,47173,73823,10/21/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,South Dakota,10/24/2016,10/26/2016,Nielson Brothers Polling,C-,600,lv,1.184286,35,49,7,34.4856,49.89109,6.402135,47873,74921,10/31/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Washington,10/6/2016,10/13/2016,YouGov,B,750,lv,1.183672,53,39,,51.3789,39.20037,,47628,74543,10/27/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Massachusetts,10/13/2016,10/16/2016,MassINC Polling Group,A-,502,lv,1.181875,54,28,9,53.68673,31.45361,6.621108,47008,73497,10/18/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Oklahoma,10/25/2016,10/31/2016,SurveyMonkey,C-,472,lv,1.180893,31,54,12,29.72693,53.13631,9.466749,47919,74975,11/1/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Alaska,10/21/2016,10/26/2016,Craciun Research,,400,lv,1.177752,47,43,7,44.08011,43.85737,6.84151,47761,74749,10/29/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Hawaii,10/25/2016,10/31/2016,SurveyMonkey,C-,467,lv,1.173943,51,32,7,49.70946,31.1988,4.46675,47894,74950,11/1/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Pennsylvania,10/3/2016,10/6/2016,Marist College,A,709,lv,1.168367,49,37,6,48.0417,39.66414,2.557987,46567,72837,10/9/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Ohio,10/17/2016,10/19/2016,Suffolk University,B+,500,lv,1.166468,45,45,2,44.65469,47.25517,1.960808,47094,73713,10/20/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Delaware,10/25/2016,10/31/2016,SurveyMonkey,C-,458,lv,1.161264,50,38,6,48.7235,37.14857,3.46675,47891,74947,11/1/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Ohio,10/5/2016,10/7/2016,YouGov,B,997,lv,1.156415,46,42,5,46.50486,43.77117,4.347528,46571,72851,10/9/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Wisconsin,10/5/2016,10/7/2016,YouGov,B,993,lv,1.153687,43,39,4,43.52856,40.8773,3.347528,46569,72848,10/9/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Florida,10/21/2016,10/23/2016,Florida Atlantic University,C+,500,lv,1.148707,46.2,43.3,2.7,46.4776,44.02984,2.208402,47524,74316,10/26/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Idaho,10/25/2016,10/31/2016,SurveyMonkey,C-,447,lv,1.145467,31,49,10,29.71767,48.16943,7.46675,47895,74951,11/1/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Wisconsin,10/15/2016,10/18/2016,Monmouth University,A+,403,lv,1.143574,47,40,6,45.69044,41.73809,5.090873,47076,73664,10/19/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Ohio,10/7/2016,10/10/2016,The Times-Picayune/Lucid,,1304,lv,1.136584,44,39,7,44.5381,43.29323,4.049983,47172,73822,10/21/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Michigan,10/16/2016,10/19/2016,Marketing Resource Group (MRG),C+,600,lv,1.136441,41,36,7,42.75185,39.2192,6.605309,47184,73861,10/22/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,10/10/2016,10/13/2016,NBC News/Wall Street Journal,A-,905,lv,1.136315,48,37,7,47.3027,40.27811,4.22873,46868,73321,10/16/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Vermont,10/25/2016,10/31/2016,SurveyMonkey,C-,436,lv,1.129329,53,25,10,51.70619,24.21046,7.46675,47928,74984,11/1/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Nevada,10/14/2016,10/17/2016,Monmouth University,A+,413,lv,1.1289,47,40,7,45.72622,41.74498,6.001086,47032,73546,10/18/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Ohio,10/9/2016,10/11/2016,Baldwin Wallace University,,1152,lv,1.12036,43.2,34.4,9.5,44.51923,39.05433,6.591003,46752,73112,10/12/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Kentucky,10/25/2016,10/31/2016,SurveyMonkey,C-,424,lv,1.111323,31,58,8,29.72481,57.14391,5.46675,47900,74956,11/1/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,10/15/2016,10/17/2016,Fox News/Anderson Robbins Research/Shaw & Company Research,A,912,lv,1.110344,45,39,5,45.80878,41.3288,3.190963,47054,73625,10/18/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Louisiana,10/25/2016,10/31/2016,SurveyMonkey,C-,423,lv,1.109803,38,51,5,36.73398,50.11112,2.46675,47901,74957,11/1/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Maine,10/25/2016,10/31/2016,SurveyMonkey,C-,432,lv,1.109123,49,37,6,47.70675,36.20846,3.46675,47902,74958,11/1/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Rhode Island,10/25/2016,10/31/2016,SurveyMonkey,C-,419,lv,1.103693,49,36,7,47.69971,35.23362,4.46675,47922,74978,11/1/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Indiana,10/7/2016,10/10/2016,The Times-Picayune/Lucid,,1123,lv,1.099321,37,43,10,37.52554,47.1907,7.049983,47171,73821,10/21/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Maine CD-2,10/20/2016,10/25/2016,University of New Hampshire,B+,341,lv,1.097816,43,40,6,42.57505,42.81375,5.353873,47774,74785,10/30/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,South Dakota,10/18/2016,10/20/2016,"Mason-Dixon Polling & Research, Inc.",B+,400,lv,1.094835,37,44,7,35.39879,46.01273,6.010668,47343,74083,10/25/16
